0;2;4
1;255;2
1;258;4
1;261;5
1;262;5
1;265;4
1;268;3
1;274;6
1;277;2
1;279;0
1;287;2
1;290;0
1;291;4
1;292;5
1;295;1
1;297;4
1;298;0
1;299;3
2;5;6
2;6;4
2;7;4
2;13;2
2;16;2
2;19;0
2;20;0
2;22;1
2;26;3
2;31;4
2;40;6
2;45;5
2;49;1
2;51;4
2;59;2
2;64;1
2;66;0
2;73;6
2;75;6
2;76;3
2;84;4
2;85;4
2;98;3
2;102;3
2;104;2
2;105;6
2;119;2
2;124;2
2;125;5
2;130;4
2;135;4
2;142;3
2;143;4
2;144;2
2;145;0
2;149;3
2;151;4
2;154;5
2;156;5
2;157;0
2;160;4
2;162;5
2;166;5
2;169;5
2;174;2
2;176;0
2;181;5
2;189;4
2;195;6
2;196;4
2;198;0
2;200;6
2;202;4
2;209;0
2;211;6
2;214;6
2;218;3
2;219;1
2;221;0
2;224;2
2;226;3
2;228;5
2;231;6
2;232;6
2;234;5
2;237;1
2;238;3
2;239;3
2;243;6
2;245;5
2;246;4
2;249;6
2;251;0
2;255;1
2;257;5
2;259;5
2;260;4
2;261;4
2;269;1
2;271;4
2;281;3
2;283;2
2;291;4
2;293;3
2;294;0
2;296;5
2;297;1
3;5;5
3;14;3
3;21;5
3;24;3
3;25;4
3;27;2
3;28;4
3;31;0
3;35;6
3;40;2
3;42;2
3;44;0
3;50;6
3;51;5
3;53;6
3;57;6
3;61;2
3;67;1
3;69;3
3;72;0
3;73;2
3;76;0
3;77;3
3;82;1
3;83;4
3;84;6
3;85;3
3;88;0
3;94;2
3;109;0
3;111;6
3;112;5
3;113;0
3;117;3
3;120;6
3;121;6
3;129;1
3;133;5
3;136;5
3;137;4
3;142;3
3;143;3
3;156;5
3;162;5
3;164;2
3;169;3
3;171;5
3;175;4
3;182;3
3;184;4
3;198;5
3;200;2
3;203;5
3;207;5
3;211;4
3;213;1
3;214;5
3;215;2
3;220;1
3;223;0
3;226;0
3;229;6
3;230;6
3;237;1
3;240;5
3;241;1
3;244;5
3;249;2
3;250;3
3;256;1
3;258;2
3;261;6
3;263;6
3;265;2
3;266;6
3;268;5
3;270;2
3;271;2
3;272;3
3;275;4
3;279;6
3;281;5
3;283;5
3;286;5
3;287;5
3;290;2
3;295;6
3;297;6
4;7;0
4;8;3
4;13;5
4;14;1
4;21;5
4;25;5
4;33;0
4;34;2
4;36;1
4;38;1
4;42;6
4;55;3
4;57;1
4;58;1
4;59;5
4;60;6
4;61;5
4;62;3
4;68;3
4;79;1
4;82;0
4;89;5
4;90;5
4;95;5
4;100;5
4;102;0
4;103;3
4;105;5
4;107;1
4;109;6
4;113;6
4;115;5
4;117;1
4;121;4
4;126;6
4;129;4
4;135;3
4;136;4
4;140;1
4;143;6
4;147;5
4;152;1
4;154;1
4;155;6
4;157;5
4;158;2
4;164;0
4;165;4
4;169;5
4;171;4
4;173;5
4;174;5
4;175;2
4;176;4
4;181;5
4;187;5
4;191;5
4;192;6
4;193;2
4;199;1
4;200;3
4;201;1
4;202;6
4;207;0
4;208;0
4;210;1
4;213;1
4;224;5
4;225;5
4;228;5
4;231;5
4;236;0
4;238;2
4;246;4
4;247;2
4;250;2
4;252;4
4;254;6
4;255;3
4;256;5
4;257;4
4;262;1
4;263;2
4;265;1
4;269;0
4;273;0
4;275;1
4;277;2
4;278;1
4;281;0
4;282;5
4;287;0
4;292;0
4;296;1
4;298;3
5;6;4
5;9;1
5;13;3
5;14;4
5;19;5
5;20;2
5;23;2
5;28;5
5;29;2
5;32;4
5;33;5
5;35;5
5;41;5
5;54;1
5;59;1
5;66;3
5;71;4
5;75;4
5;76;0
5;80;1
5;82;2
5;83;4
5;93;3
5;98;2
5;100;6
5;103;2
5;104;5
5;106;4
5;108;1
5;111;6
5;114;3
5;115;6
5;129;0
5;132;6
5;135;1
5;136;3
5;139;1
5;140;3
5;143;3
5;145;4
5;148;3
5;157;2
5;175;0
5;180;6
5;181;3
5;184;3
5;186;6
5;187;4
5;189;3
5;190;5
5;191;4
5;195;2
5;196;2
5;197;4
5;198;3
5;199;6
5;200;0
5;201;2
5;203;4
5;205;3
5;206;1
5;209;1
5;210;4
5;212;2
5;215;3
5;216;0
5;218;3
5;228;6
5;231;1
5;234;4
5;241;6
5;243;4
5;247;3
5;249;4
5;261;1
5;262;6
5;274;4
5;275;0
5;281;3
5;283;6
5;284;5
5;285;1
5;286;5
5;293;6
5;297;3
6;7;2
6;8;4
6;10;0
6;11;6
6;17;5
6;19;2
6;27;5
6;30;2
6;31;3
6;35;2
6;37;5
6;44;0
6;48;5
6;49;6
6;50;6
6;53;1
6;55;6
6;57;5
6;58;4
6;62;2
6;67;2
6;68;2
6;70;6
6;72;4
6;73;2
6;76;3
6;82;2
6;83;0
6;89;5
6;93;4
6;102;4
6;103;6
6;105;4
6;111;5
6;115;6
6;117;4
6;122;4
6;124;2
6;126;4
6;128;6
6;130;4
6;134;5
6;137;4
6;141;0
6;144;4
6;151;0
6;165;6
6;167;2
6;172;5
6;177;0
6;179;3
6;180;2
6;181;3
6;183;5
6;188;2
6;189;0
6;191;5
6;192;3
6;193;4
6;198;2
6;203;0
6;210;0
6;216;1
6;217;4
6;219;2
6;222;1
6;226;2
6;227;0
6;234;0
6;236;0
6;239;1
6;241;4
6;242;6
6;244;6
6;256;2
6;258;2
6;259;2
6;263;5
6;265;0
6;266;0
6;267;4
6;268;3
6;273;6
6;275;4
6;277;1
6;281;5
6;282;0
6;283;6
6;284;3
6;285;0
6;286;2
6;289;4
6;291;6
7;8;0
7;11;5
7;12;6
7;14;6
7;24;2
7;31;6
7;34;6
7;36;0
7;41;2
7;44;2
7;46;0
7;48;0
7;49;4
7;51;5
7;52;0
7;57;6
7;61;0
7;62;0
7;67;1
7;75;0
7;87;3
7;97;2
7;98;5
7;103;1
7;105;5
7;110;6
7;114;6
7;117;2
7;120;6
7;123;6
7;127;1
7;128;3
7;132;0
7;134;5
7;140;2
7;147;6
7;148;0
7;149;6
7;166;4
7;167;6
7;168;5
7;175;6
7;180;4
7;183;6
7;187;0
7;188;6
7;192;5
7;193;2
7;194;5
7;199;0
7;208;4
7;209;3
7;213;3
7;217;4
7;218;1
7;219;3
7;225;1
7;229;3
7;235;4
7;237;6
7;239;4
7;250;4
7;252;2
7;255;2
7;262;5
7;268;3
7;269;2
7;271;4
7;272;4
7;275;4
7;279;5
7;284;3
7;287;4
7;292;6
7;293;1
7;297;5
8;10;2
8;12;2
8;17;1
8;19;4
8;20;2
8;22;2
8;23;0
8;26;1
8;29;6
8;32;2
8;33;1
8;37;3
8;38;0
8;44;5
8;47;3
8;54;6
8;56;5
8;57;5
8;60;2
8;64;1
8;70;4
8;72;4
8;79;5
8;83;1
8;94;3
8;95;1
8;97;2
8;99;6
8;100;0
8;113;4
8;114;5
8;116;1
8;119;5
8;122;2
8;123;0
8;128;1
8;129;6
8;141;1
8;147;1
8;149;6
8;151;0
8;152;6
8;153;2
8;157;0
8;159;1
8;160;1
8;161;0
8;163;6
8;166;0
8;168;3
8;171;6
8;172;5
8;175;4
8;176;3
8;178;2
8;179;2
8;181;5
8;185;6
8;188;4
8;196;1
8;197;1
8;200;0
8;202;1
8;203;3
8;204;2
8;205;5
8;207;1
8;208;5
8;210;2
8;214;1
8;221;0
8;224;3
8;226;0
8;230;1
8;234;1
8;238;2
8;239;6
8;242;2
8;244;0
8;245;6
8;246;0
8;249;5
8;251;5
8;257;2
8;262;5
8;265;2
8;266;3
8;271;5
8;273;0
8;274;5
8;276;2
8;282;4
8;285;5
8;286;4
8;289;2
8;299;0
9;10;1
9;11;3
9;17;0
9;21;2
9;27;1
9;34;1
9;38;4
9;44;2
9;45;3
9;46;6
9;47;3
9;48;1
9;49;1
9;54;6
9;56;1
9;62;0
9;64;3
9;71;6
9;75;4
9;76;0
9;80;6
9;82;0
9;83;1
9;85;1
9;94;3
9;95;0
9;97;1
9;98;5
9;103;6
9;111;4
9;112;1
9;113;4
9;114;4
9;115;3
9;118;2
9;124;6
9;125;3
9;130;2
9;135;6
9;142;1
9;148;2
9;149;0
9;153;0
9;155;6
9;156;0
9;157;5
9;160;6
9;161;5
9;162;3
9;163;4
9;164;0
9;165;6
9;166;4
9;167;6
9;172;3
9;176;1
9;177;2
9;178;1
9;181;3
9;184;2
9;185;2
9;187;2
9;189;3
9;192;3
9;209;0
9;210;4
9;212;1
9;214;4
9;215;3
9;219;1
9;221;2
9;225;3
9;229;6
9;236;3
9;239;0
9;242;1
9;246;0
9;247;5
9;249;1
9;250;2
9;251;6
9;257;4
9;264;6
9;265;5
9;269;3
9;272;3
9;274;0
9;279;4
9;280;6
9;284;0
9;286;3
9;287;4
9;291;4
9;294;0
10;16;4
10;19;3
10;22;3
10;23;0
10;24;1
10;25;1
10;26;4
10;27;2
10;28;0
10;34;0
10;41;0
10;45;5
10;47;3
10;49;1
10;52;3
10;68;2
10;69;0
10;74;1
10;75;4
10;79;4
10;80;4
10;92;4
10;95;5
10;98;2
10;99;1
10;102;2
10;104;3
10;106;4
10;107;6
10;109;1
10;110;0
10;112;2
10;113;4
10;114;4
10;117;2
10;125;0
10;129;0
10;130;1
10;131;0
10;133;0
10;135;5
10;143;3
10;144;5
10;147;1
10;148;4
10;149;3
10;151;0
10;156;0
10;157;0
10;165;5
10;166;4
10;172;4
10;173;1
10;188;3
10;190;3
10;191;6
10;192;0
10;194;6
10;198;5
10;203;6
10;207;2
10;210;2
10;214;2
10;216;4
10;217;6
10;221;4
10;224;2
10;228;2
10;231;1
10;242;4
10;245;3
10;251;1
10;253;6
10;255;5
10;260;1
10;263;5
10;265;3
10;271;3
10;272;0
10;273;6
10;277;2
10;279;5
10;280;5
10;285;0
10;287;5
10;288;2
10;297;2
11;17;5
11;20;1
11;24;2
11;27;3
11;29;6
11;33;2
11;35;0
11;37;1
11;41;3
11;42;0
11;44;0
11;45;1
11;54;3
11;65;1
11;67;5
11;68;6
11;70;5
11;72;5
11;73;3
11;74;1
11;76;0
11;77;3
11;78;5
11;80;3
11;83;2
11;90;6
11;94;1
11;97;4
11;100;0
11;102;3
11;103;6
11;104;6
11;106;6
11;107;3
11;110;4
11;113;6
11;115;0
11;123;1
11;126;3
11;127;6
11;128;6
11;135;0
11;138;1
11;140;6
11;141;0
11;148;5
11;150;0
11;156;2
11;158;4
11;165;6
11;169;4
11;172;3
11;176;4
11;181;1
11;187;4
11;190;2
11;191;3
11;193;1
11;195;0
11;198;3
11;201;3
11;202;4
11;203;4
11;205;3
11;207;6
11;208;5
11;211;6
11;214;5
11;215;2
11;217;5
11;220;2
11;221;5
11;222;3
11;223;0
11;235;1
11;236;3
11;237;3
11;238;6
11;241;2
11;242;3
11;245;4
11;247;4
11;248;2
11;253;1
11;255;4
11;257;5
11;260;6
11;261;5
11;268;3
11;277;0
11;279;1
11;281;2
11;294;5
11;295;6
11;298;0
12;14;4
12;15;2
12;17;2
12;22;2
12;26;1
12;27;5
12;30;2
12;33;6
12;34;4
12;36;2
12;38;2
12;46;0
12;54;6
12;55;1
12;60;6
12;63;1
12;64;1
12;66;1
12;71;2
12;72;6
12;73;3
12;74;4
12;76;5
12;77;6
12;87;5
12;89;5
12;90;3
12;92;0
12;95;3
12;97;3
12;101;3
12;102;0
12;104;4
12;108;5
12;109;4
12;110;6
12;112;1
12;118;3
12;120;2
12;125;1
12;127;1
12;128;3
12;130;6
12;136;3
12;138;0
12;139;2
12;142;2
12;143;4
12;144;3
12;146;3
12;149;1
12;150;1
12;153;0
12;154;4
12;157;4
12;162;2
12;164;4
12;169;5
12;172;3
12;178;6
12;185;5
12;186;1
12;194;5
12;204;4
12;224;1
12;226;0
12;227;6
12;228;0
12;235;1
12;237;6
12;239;6
12;246;0
12;247;4
12;254;1
12;255;0
12;259;3
12;260;3
12;268;0
12;273;2
12;275;2
12;276;0
12;279;6
12;283;0
12;284;6
12;286;1
12;291;0
12;295;6
12;298;2
13;22;3
13;31;0
13;40;1
13;44;2
13;48;3
13;50;2
13;61;0
13;64;3
13;70;1
13;71;4
13;73;3
13;74;3
13;76;4
13;81;3
13;85;1
13;87;4
13;97;5
13;98;0
13;102;0
13;106;5
13;114;2
13;117;4
13;118;5
13;123;3
13;124;5
13;125;3
13;127;0
13;129;5
13;131;0
13;133;3
13;135;0
13;138;0
13;145;0
13;147;2
13;149;4
13;150;6
13;151;3
13;152;2
13;161;2
13;165;0
13;169;5
13;178;6
13;179;1
13;180;4
13;181;5
13;183;6
13;189;0
13;190;4
13;192;2
13;193;6
13;196;5
13;199;5
13;204;6
13;205;2
13;206;1
13;207;3
13;213;4
13;214;6
13;219;1
13;222;6
13;229;4
13;245;0
13;250;6
13;251;3
13;252;4
13;255;5
13;257;3
13;269;6
13;272;6
13;275;1
13;276;6
13;277;5
13;280;1
13;283;3
13;284;4
13;286;3
13;292;0
13;295;4
13;298;2
14;15;3
14;16;0
14;18;6
14;22;2
14;24;0
14;25;6
14;28;2
14;30;1
14;34;0
14;41;4
14;47;1
14;48;3
14;50;4
14;52;3
14;61;1
14;66;6
14;69;5
14;74;2
14;80;4
14;81;3
14;85;0
14;86;5
14;95;5
14;96;1
14;98;5
14;99;6
14;104;3
14;105;6
14;106;1
14;112;5
14;113;4
14;114;5
14;115;6
14;116;4
14;118;0
14;121;6
14;125;0
14;132;2
14;136;5
14;139;2
14;145;6
14;146;4
14;153;4
14;155;2
14;156;3
14;163;3
14;164;1
14;165;2
14;168;0
14;172;0
14;173;5
14;174;4
14;179;4
14;180;0
14;184;0
14;187;0
14;192;1
14;196;1
14;197;4
14;200;2
14;209;4
14;219;4
14;229;6
14;233;1
14;234;0
14;235;4
14;237;2
14;240;5
14;241;4
14;245;2
14;246;3
14;248;5
14;251;3
14;256;3
14;257;3
14;258;4
14;259;6
14;261;4
14;263;1
14;264;4
14;270;6
14;271;1
14;275;3
14;276;5
14;277;0
14;278;5
14;284;3
14;292;6
14;293;5
15;21;0
15;23;6
15;25;1
15;29;2
15;35;6
15;38;2
15;39;3
15;41;3
15;45;2
15;46;3
15;51;6
15;54;3
15;62;3
15;63;0
15;66;6
15;67;0
15;69;6
15;72;0
15;75;1
15;80;5
15;81;3
15;85;3
15;87;0
15;88;1
15;91;3
15;92;2
15;93;3
15;94;4
15;95;5
15;99;5
15;100;4
15;102;1
15;104;4
15;106;1
15;112;2
15;115;6
15;118;3
15;122;0
15;123;0
15;126;1
15;128;2
15;129;4
15;131;4
15;134;5
15;138;1
15;143;0
15;148;0
15;150;3
15;152;3
15;153;1
15;158;3
15;159;3
15;161;6
15;163;0
15;171;6
15;173;0
15;176;3
15;179;0
15;180;1
15;199;3
15;201;0
15;206;3
15;210;5
15;213;4
15;215;3
15;219;0
15;223;0
15;226;3
15;227;1
15;228;1
15;232;2
15;233;5
15;237;4
15;245;4
15;247;0
15;248;6
15;252;3
15;256;3
15;257;6
15;265;4
15;266;5
15;270;0
15;273;2
15;276;6
15;278;6
15;279;6
15;281;1
15;282;2
15;285;3
15;286;5
15;291;6
15;293;0
15;296;0
16;17;1
16;18;0
16;20;6
16;23;2
16;31;4
16;38;6
16;41;1
16;42;1
16;49;1
16;52;0
16;55;5
16;56;2
16;58;1
16;59;5
16;62;6
16;74;2
16;78;5
16;84;1
16;86;1
16;88;6
16;91;1
16;94;2
16;95;5
16;99;6
16;101;3
16;107;5
16;109;5
16;113;1
16;114;0
16;115;0
16;119;2
16;121;2
16;123;1
16;125;1
16;126;6
16;129;1
16;131;3
16;142;4
16;144;2
16;145;3
16;146;2
16;148;4
16;152;6
16;155;1
16;156;2
16;157;2
16;168;2
16;171;5
16;174;2
16;179;1
16;180;1
16;182;4
16;188;1
16;191;3
16;192;6
16;205;5
16;218;5
16;220;2
16;222;6
16;226;2
16;230;6
16;231;4
16;232;5
16;233;2
16;235;1
16;241;0
16;242;6
16;248;3
16;250;1
16;251;6
16;255;0
16;256;4
16;258;1
16;261;2
16;269;5
16;271;0
16;277;5
16;280;2
16;283;2
16;291;3
16;299;5
17;18;1
17;20;5
17;26;3
17;33;2
17;37;2
17;40;6
17;41;4
17;44;0
17;53;2
17;55;3
17;57;6
17;60;4
17;67;1
17;75;4
17;79;0
17;80;5
17;85;5
17;86;0
17;93;5
17;94;3
17;101;3
17;102;2
17;103;4
17;105;6
17;107;3
17;109;2
17;111;4
17;115;6
17;116;2
17;122;6
17;124;1
17;128;0
17;134;4
17;135;3
17;138;2
17;145;4
17;146;5
17;149;5
17;152;2
17;154;1
17;160;0
17;161;1
17;165;5
17;167;5
17;168;1
17;169;5
17;170;5
17;173;4
17;175;0
17;177;6
17;178;6
17;179;0
17;181;5
17;185;5
17;187;6
17;188;0
17;190;1
17;194;3
17;196;1
17;202;3
17;203;2
17;205;0
17;215;5
17;216;3
17;220;1
17;223;1
17;224;2
17;228;3
17;230;3
17;238;3
17;239;2
17;240;3
17;241;4
17;245;3
17;249;0
17;250;6
17;251;0
17;252;5
17;261;6
17;264;2
17;271;0
17;273;0
17;275;0
17;276;1
17;279;3
17;285;0
17;289;3
17;291;2
17;293;5
17;296;5
18;28;5
18;32;4
18;33;3
18;35;3
18;37;4
18;38;4
18;50;3
18;55;6
18;56;3
18;58;3
18;59;4
18;60;6
18;67;0
18;69;4
18;70;5
18;79;6
18;81;4
18;82;6
18;85;2
18;90;6
18;94;2
18;96;3
18;101;4
18;102;2
18;103;1
18;109;6
18;112;5
18;116;2
18;121;4
18;125;1
18;127;1
18;129;0
18;131;6
18;141;2
18;144;6
18;149;5
18;150;2
18;154;2
18;157;5
18;160;5
18;163;0
18;165;4
18;171;0
18;181;3
18;187;4
18;190;2
18;195;5
18;196;3
18;197;3
18;203;2
18;209;6
18;212;0
18;213;4
18;216;4
18;220;2
18;221;0
18;224;2
18;225;3
18;227;0
18;228;1
18;230;0
18;233;0
18;236;6
18;241;3
18;245;1
18;252;3
18;256;4
18;265;4
18;273;3
18;274;5
18;276;0
18;279;0
18;286;4
18;287;5
18;289;6
18;292;6
18;293;1
18;295;4
18;297;2
19;22;5
19;25;2
19;29;4
19;35;3
19;38;2
19;44;6
19;51;3
19;52;6
19;55;5
19;57;5
19;60;3
19;62;5
19;67;1
19;69;0
19;71;2
19;72;3
19;73;4
19;74;4
19;75;1
19;76;1
19;78;1
19;80;5
19;82;2
19;84;0
19;85;2
19;88;1
19;91;2
19;92;1
19;94;2
19;96;5
19;98;5
19;99;6
19;102;5
19;103;0
19;105;4
19;108;5
19;109;0
19;113;5
19;116;5
19;117;2
19;118;6
19;121;5
19;122;4
19;123;2
19;126;1
19;127;2
19;130;4
19;131;5
19;132;1
19;134;6
19;141;5
19;144;3
19;150;6
19;152;3
19;156;2
19;158;6
19;160;3
19;161;4
19;162;2
19;167;5
19;170;4
19;176;3
19;177;4
19;179;1
19;183;6
19;201;4
19;202;6
19;204;0
19;207;3
19;208;2
19;209;6
19;211;3
19;214;4
19;218;0
19;230;6
19;231;0
19;236;5
19;238;0
19;240;6
19;242;2
19;243;0
19;250;3
19;257;2
19;263;2
19;267;1
19;268;3
19;270;0
19;271;6
19;273;3
19;275;0
19;283;1
19;284;6
19;286;4
19;290;1
19;291;5
19;292;1
19;293;4
19;294;3
19;296;4
19;299;6
20;21;6
20;25;4
20;29;5
20;32;1
20;34;5
20;39;4
20;41;6
20;42;3
20;44;3
20;45;5
20;46;1
20;47;4
20;55;2
20;56;4
20;57;1
20;60;4
20;61;4
20;62;4
20;65;0
20;69;3
20;71;6
20;73;2
20;74;1
20;76;2
20;78;3
20;81;3
20;82;2
20;83;6
20;85;5
20;87;3
20;93;0
20;95;6
20;96;2
20;99;3
20;100;1
20;101;2
20;104;0
20;106;2
20;108;0
20;110;3
20;113;1
20;120;0
20;125;4
20;127;4
20;129;5
20;131;2
20;134;1
20;135;3
20;136;4
20;138;0
20;146;6
20;149;6
20;150;4
20;151;3
20;152;4
20;156;6
20;158;4
20;160;6
20;161;5
20;182;0
20;184;3
20;186;0
20;189;0
20;190;0
20;192;6
20;197;5
20;198;0
20;200;1
20;201;5
20;204;3
20;205;3
20;207;0
20;209;3
20;212;1
20;216;2
20;220;5
20;222;4
20;224;6
20;227;6
20;235;4
20;236;5
20;238;2
20;245;0
20;250;5
20;251;0
20;254;3
20;258;1
20;259;5
20;260;4
20;261;5
20;267;4
20;275;0
20;276;5
20;278;2
20;279;1
20;280;4
20;281;0
20;285;2
20;289;1
20;299;3
21;23;3
21;24;0
21;25;5
21;26;0
21;27;2
21;28;1
21;29;6
21;30;3
21;33;5
21;38;4
21;41;4
21;42;2
21;43;4
21;45;6
21;48;3
21;49;4
21;51;5
21;56;5
21;59;6
21;63;3
21;65;6
21;68;3
21;69;1
21;72;1
21;75;3
21;80;4
21;82;1
21;83;0
21;86;4
21;89;1
21;94;6
21;95;0
21;98;2
21;100;1
21;101;0
21;103;1
21;105;5
21;109;6
21;112;4
21;119;5
21;120;3
21;122;5
21;125;1
21;130;5
21;132;0
21;134;3
21;136;6
21;141;0
21;147;2
21;155;1
21;161;0
21;166;5
21;176;2
21;179;6
21;191;0
21;192;2
21;197;0
21;200;1
21;201;3
21;202;0
21;204;5
21;206;1
21;207;1
21;210;1
21;213;5
21;214;4
21;217;3
21;218;1
21;219;3
21;222;4
21;226;3
21;227;5
21;230;1
21;233;5
21;235;2
21;236;2
21;237;0
21;240;2
21;256;6
21;259;5
21;263;0
21;266;3
21;268;6
21;274;3
21;278;5
21;279;6
21;280;5
21;282;2
21;287;3
21;291;0
21;292;5
21;296;2
21;298;2
22;23;3
22;25;3
22;28;0
22;31;1
22;41;6
22;42;1
22;43;2
22;46;1
22;47;5
22;48;3
22;55;5
22;57;6
22;62;5
22;66;2
22;67;6
22;69;5
22;74;2
22;77;5
22;81;4
22;86;1
22;95;0
22;98;2
22;100;0
22;101;5
22;108;2
22;109;2
22;112;2
22;115;2
22;119;6
22;121;1
22;122;6
22;123;3
22;127;6
22;136;3
22;148;1
22;150;3
22;153;0
22;160;6
22;162;2
22;166;3
22;172;5
22;178;4
22;183;4
22;190;5
22;197;1
22;201;3
22;205;2
22;206;6
22;207;3
22;208;1
22;212;4
22;215;6
22;218;0
22;220;4
22;223;6
22;224;0
22;227;5
22;229;0
22;232;1
22;234;4
22;236;6
22;237;1
22;238;6
22;242;1
22;249;2
22;250;0
22;251;1
22;252;2
22;260;0
22;266;0
22;267;1
22;268;3
22;271;5
22;282;6
22;285;1
22;287;3
22;289;6
22;290;2
22;295;6
22;296;3
22;297;3
22;299;5
23;25;5
23;27;2
23;28;5
23;30;2
23;34;1
23;36;5
23;38;6
23;44;4
23;46;3
23;47;4
23;49;5
23;51;6
23;54;0
23;56;0
23;60;4
23;63;6
23;73;2
23;77;4
23;78;2
23;79;0
23;82;0
23;86;0
23;88;4
23;97;6
23;98;3
23;99;1
23;100;3
23;101;6
23;105;4
23;108;3
23;110;0
23;115;2
23;117;4
23;118;0
23;122;0
23;128;6
23;130;2
23;133;2
23;134;5
23;137;0
23;140;4
23;142;4
23;143;4
23;144;6
23;146;6
23;152;5
23;153;1
23;154;5
23;157;4
23;159;6
23;161;3
23;162;6
23;164;2
23;166;4
23;170;1
23;172;1
23;173;6
23;174;1
23;175;0
23;176;0
23;178;4
23;185;2
23;194;5
23;201;0
23;205;2
23;207;5
23;208;1
23;209;5
23;215;2
23;217;5
23;220;6
23;222;5
23;227;2
23;228;4
23;229;5
23;233;0
23;234;1
23;235;4
23;241;3
23;242;0
23;244;1
23;247;3
23;248;2
23;250;1
23;260;5
23;262;0
23;267;2
23;268;3
23;269;2
23;277;0
23;287;0
23;291;4
23;295;0
23;296;3
24;28;5
24;32;5
24;33;2
24;37;4
24;44;3
24;47;5
24;51;0
24;55;6
24;63;3
24;65;2
24;66;0
24;71;2
24;72;2
24;75;5
24;78;6
24;81;3
24;83;1
24;90;5
24;92;0
24;93;4
24;97;0
24;99;1
24;103;5
24;108;1
24;110;6
24;112;5
24;116;6
24;121;1
24;125;3
24;130;6
24;131;1
24;138;2
24;140;6
24;142;4
24;143;1
24;148;0
24;154;2
24;156;0
24;162;6
24;168;6
24;173;4
24;175;3
24;180;1
24;182;4
24;184;5
24;188;6
24;193;3
24;196;0
24;199;1
24;203;3
24;205;2
24;207;5
24;209;0
24;213;5
24;214;5
24;221;3
24;222;3
24;229;3
24;231;3
24;233;3
24;236;4
24;238;6
24;239;2
24;247;3
24;249;4
24;251;3
24;257;3
24;260;5
24;262;3
24;265;1
24;268;4
24;274;0
24;275;3
24;277;0
24;278;3
24;287;2
24;290;2
24;292;2
24;296;1
24;299;0
25;28;4
25;36;2
25;40;3
25;41;3
25;42;5
25;48;0
25;51;4
25;54;2
25;58;6
25;59;2
25;67;5
25;70;0
25;71;1
25;82;4
25;85;0
25;86;3
25;89;0
25;95;0
25;99;3
25;101;5
25;105;1
25;106;3
25;110;6
25;115;6
25;117;0
25;119;3
25;120;2
25;121;2
25;124;2
25;125;1
25;129;0
25;130;3
25;131;0
25;135;3
25;138;4
25;147;5
25;148;2
25;149;2
25;156;5
25;158;6
25;166;6
25;167;5
25;173;5
25;175;2
25;179;1
25;181;1
25;182;6
25;183;0
25;189;6
25;193;2
25;195;2
25;198;2
25;199;2
25;200;0
25;201;0
25;204;1
25;205;3
25;207;5
25;214;3
25;221;1
25;226;0
25;227;6
25;228;3
25;233;3
25;237;3
25;238;4
25;242;2
25;244;1
25;247;5
25;250;2
25;252;4
25;254;2
25;262;1
25;263;4
25;264;5
25;266;4
25;267;4
25;268;2
25;275;5
25;278;1
25;279;0
25;288;1
25;290;6
26;32;1
26;34;2
26;36;1
26;47;0
26;53;3
26;54;6
26;55;1
