0;5;10
12;75;9
12;76;2
12;80;9
12;81;9
12;85;0
12;87;3
12;89;6
12;93;3
12;94;10
12;97;8
12;98;5
13;15;4
13;23;10
13;24;9
13;25;3
13;27;4
13;29;2
13;31;2
13;32;10
13;33;0
13;37;3
13;38;4
13;40;3
13;42;1
13;44;2
13;50;10
13;58;4
13;59;8
13;63;8
13;66;0
13;67;7
13;68;6
13;69;0
13;80;0
13;81;0
13;84;9
13;85;5
13;87;4
13;93;5
13;94;7
13;95;4
13;96;8
13;98;2
14;17;2
14;19;8
14;20;10
14;21;7
14;23;8
14;24;7
14;31;4
14;33;0
14;34;6
14;39;1
14;40;5
14;42;2
14;43;5
14;47;0
14;49;0
14;50;5
14;57;0
14;58;8
14;59;7
14;65;2
14;66;4
14;67;2
14;68;1
14;70;7
14;71;4
14;75;0
14;86;7
14;87;7
14;93;4
14;98;10
15;16;8
15;19;4
15;20;4
15;21;8
15;22;4
15;23;3
15;29;10
15;31;0
15;37;5
15;38;0
15;39;7
15;42;3
15;43;9
15;46;5
15;47;5
15;50;3
15;51;5
15;52;2
15;53;8
15;56;5
15;57;2
15;61;4
15;69;10
15;70;0
15;77;5
15;78;5
15;85;3
15;97;2
16;21;2
16;22;7
16;23;7
16;25;10
16;26;9
16;28;3
16;35;9
16;39;1
16;40;6
16;42;3
16;44;10
16;45;6
16;47;7
16;48;1
16;50;3
16;58;7
16;62;1
16;63;8
16;67;6
16;69;8
16;71;10
16;74;7
16;79;1
16;88;6
16;90;7
16;91;3
16;98;10
16;99;8
17;18;2
17;19;0
17;20;6
17;26;2
17;34;2
17;40;7
17;42;6
17;44;4
17;47;8
17;48;6
17;49;9
17;56;8
17;57;7
17;68;5
17;69;7
17;70;4
17;78;7
17;80;6
17;81;7
17;90;1
17;93;5
17;94;5
17;95;8
17;98;2
18;19;2
18;20;7
18;21;7
18;23;5
18;24;2
18;25;4
18;26;6
18;27;4
18;28;1
18;30;7
18;31;7
18;36;6
18;42;5
18;44;3
18;46;0
18;48;8
18;54;1
18;55;2
18;63;0
18;68;4
18;75;3
18;76;10
18;78;9
18;80;3
18;86;10
18;88;10
18;89;8
18;90;0
18;95;4
18;97;5
19;22;7
19;23;0
19;27;4
19;30;3
19;34;2
19;37;9
19;42;8
19;45;8
19;59;3
19;62;0
19;70;4
19;76;3
19;82;0
19;86;10
19;87;8
19;94;4
19;95;7
19;98;0
20;21;9
20;24;9
20;30;5
20;34;8
20;35;5
20;36;7
20;37;3
20;52;4
20;54;6
20;55;10
20;56;1
20;59;4
20;62;8
20;66;4
20;68;3
20;70;2
20;71;3
20;74;0
20;75;1
20;81;8
20;85;1
20;89;3
20;93;2
20;95;6
20;97;8
21;22;3
21;24;10
21;30;2
21;32;8
21;37;0
21;42;4
21;44;5
21;45;6
21;46;4
21;49;4
21;50;8
21;56;1
21;57;3
21;58;8
21;62;1
21;63;2
21;68;10
21;72;2
21;73;5
21;78;7
21;84;3
21;92;9
21;98;2
21;99;3
22;25;2
22;34;4
22;35;0
22;41;5
22;44;9
22;47;6
22;51;5
22;52;7
22;60;6
22;61;3
22;62;4
22;79;0
22;87;3
22;88;10
22;89;5
22;92;10
22;96;7
22;97;0
22;99;8
23;28;2
23;29;9
23;31;2
23;32;4
23;33;7
23;36;9
23;37;9
23;39;9
23;41;6
23;52;0
23;56;10
23;59;5
23;60;4
23;62;0
23;66;5
23;71;7
23;73;0
23;76;5
23;77;4
23;79;8
23;81;0
23;82;1
23;86;2
23;88;7
23;89;10
23;93;8
23;96;6
24;31;10
24;41;2
24;42;2
24;46;0
24;50;7
24;52;0
24;53;3
24;57;6
24;69;1
24;70;9
24;71;2
24;72;5
24;75;2
24;78;0
24;80;5
24;81;7
24;83;6
24;84;8
24;88;5
24;90;6
24;97;2
24;99;5
25;27;2
25;30;8
25;35;7
25;36;5
25;48;1
25;50;6
25;54;5
25;55;2
25;58;0
25;60;0
25;65;4
25;66;9
25;67;0
25;68;6
25;70;9
25;75;6
25;76;7
25;77;9
25;80;1
25;83;4
25;85;8
25;87;8
25;88;0
25;89;8
25;90;3
25;97;1
25;99;3
26;30;9
26;31;4
26;32;3
26;33;10
26;41;2
26;42;3
26;51;4
26;52;1
26;54;3
26;55;4
26;56;2
26;59;1
26;66;2
26;67;7
26;69;8
26;71;3
26;73;6
26;75;5
26;78;6
26;93;2
26;95;4
26;96;0
27;28;8
27;33;7
27;41;4
27;45;5
27;47;4
27;50;4
27;56;3
27;64;5
27;71;9
27;74;2
27;75;4
27;79;10
27;80;6
27;81;7
27;84;5
27;85;0
27;86;9
27;89;5
27;93;7
27;95;9
27;96;2
27;98;1
28;34;6
28;35;0
28;36;3
28;38;9
28;45;1
28;47;2
28;52;1
28;54;5
28;58;6
28;59;4
28;60;7
28;68;3
28;71;1
28;77;4
28;79;3
28;82;7
28;88;0
28;91;7
28;92;10
28;93;5
28;94;10
28;97;1
28;98;3
28;99;9
29;37;4
29;39;9
29;40;9
29;45;7
29;46;0
29;47;4
29;49;0
29;50;0
29;56;2
29;61;0
29;63;0
29;74;0
29;75;7
29;80;9
29;81;5
29;83;1
29;86;10
29;89;8
29;93;9
29;99;6
30;38;6
30;43;10
30;49;4
30;51;0
30;55;8
30;63;7
30;64;10
30;65;3
30;67;1
30;69;0
30;70;3
30;72;3
30;78;10
30;79;8
30;81;6
30;83;3
30;84;3
30;86;2
30;96;8
31;34;7
31;41;6
31;42;0
31;50;8
31;52;8
31;53;3
31;55;10
31;62;2
31;63;3
31;68;5
31;69;5
31;70;1
31;71;3
31;74;2
31;77;9
31;83;9
31;84;7
31;88;8
31;89;0
31;90;0
31;93;3
31;94;10
32;39;9
32;47;5
32;48;0
32;49;4
32;52;2
32;67;7
32;69;10
32;74;2
32;77;0
32;80;5
32;81;7
32;85;0
32;89;6
32;90;8
32;94;6
32;97;7
32;98;8
32;99;10
33;40;5
33;49;10
33;51;4
33;53;1
33;54;3
33;56;4
33;58;9
33;61;2
33;62;9
33;64;8
33;67;3
33;68;0
33;70;7
33;74;1
33;76;0
33;77;8
33;82;3
33;85;4
33;90;0
33;94;3
33;95;9
33;97;6
33;98;1
33;99;5
34;36;6
34;38;4
34;39;8
34;43;8
34;44;8
34;47;6
34;49;6
34;51;3
34;55;9
34;59;1
34;63;0
34;65;2
34;68;10
34;69;10
34;70;2
34;73;1
34;81;7
34;83;3
34;85;1
34;88;8
34;92;1
34;93;2
35;40;1
35;43;3
35;46;2
35;48;7
35;49;3
35;50;4
35;56;5
35;59;9
35;62;5
35;63;8
35;64;5
35;68;1
35;69;0
35;70;7
35;72;7
35;78;9
35;80;1
35;84;9
35;91;7
35;92;5
35;94;3
35;95;8
36;41;6
36;45;4
36;50;5
36;52;4
36;56;6
36;58;6
36;59;10
36;60;3
36;67;3
36;69;6
36;77;9
36;79;8
36;81;6
36;88;8
36;89;6
36;90;5
36;94;2
36;95;0
37;38;0
37;40;9
37;43;0
37;49;6
37;53;4
37;60;5
37;61;10
37;65;3
37;70;0
37;73;4
37;74;0
37;80;3
37;83;7
37;84;8
37;90;9
37;94;10
37;95;6
37;99;6
38;41;3
38;42;0
38;45;10
38;48;3
38;49;2
38;50;7
38;52;10
38;59;5
38;60;9
38;64;10
38;65;4
38;70;9
38;73;2
38;78;3
38;79;7
38;82;6
38;84;6
38;86;4
38;87;5
38;89;6
38;91;6
38;92;1
38;93;10
38;95;9
38;96;7
38;97;8
39;40;0
39;41;1
39;42;3
39;44;7
39;45;10
39;47;1
39;50;4
39;51;10
39;56;2
39;57;10
39;59;10
39;69;6
39;71;3
39;81;2
39;82;4
39;83;0
39;84;8
39;85;6
39;87;5
39;88;0
39;89;3
39;91;1
39;92;6
40;42;5
40;44;5
40;45;0
40;50;0
40;51;5
40;52;5
40;55;5
40;62;7
40;65;8
40;67;3
40;69;6
40;70;9
40;77;1
40;81;8
40;83;8
40;88;4
40;90;2
40;91;9
40;94;6
40;96;3
41;45;4
41;47;6
41;50;1
41;58;1
41;60;1
41;62;6
41;64;5
41;65;7
41;71;8
41;77;8
41;78;7
41;84;7
41;91;7
42;43;6
42;47;7
42;51;7
42;54;3
42;56;9
42;62;7
42;71;1
42;75;0
42;77;3
42;81;2
42;83;10
42;88;8
42;91;4
42;92;8
43;44;5
43;47;2
43;51;1
43;52;9
43;53;2
43;56;1
43;57;5
43;59;9
43;60;3
43;61;2
43;63;8
43;64;2
43;67;9
43;68;6
43;70;3
43;71;7
43;74;10
43;76;10
43;83;9
43;85;8
43;92;3
43;95;0
43;96;3
43;98;4
44;46;10
44;47;0
44;49;8
44;52;8
44;55;2
44;59;7
44;61;4
44;62;9
44;64;2
44;65;5
44;68;4
44;71;7
44;73;10
44;76;6
44;78;4
44;79;8
44;80;5
44;83;3
44;84;8
44;85;4
44;86;3
44;90;10
44;95;6
44;96;9
44;97;7
44;99;2
45;46;7
45;48;9
45;52;10
45;57;10
45;64;9
45;65;6
45;66;7
45;67;6
45;74;2
45;78;3
45;81;7
45;84;3
45;88;4
45;93;6
45;94;7
45;99;8
46;47;1
46;50;2
46;51;4
46;57;4
46;58;3
46;60;2
46;63;2
46;66;4
46;72;7
46;74;10
46;76;7
46;77;2
46;81;2
46;83;8
46;85;4
46;86;4
46;92;7
46;93;9
46;95;9
47;48;0
47;49;7
47;51;7
47;55;1
47;57;1
47;58;2
47;59;2
47;60;9
47;63;3
47;66;3
47;77;1
47;80;2
47;88;5
47;92;10
48;51;1
48;52;10
48;53;7
48;55;8
48;56;3
48;60;5
48;62;10
48;63;9
48;66;5
48;68;0
48;73;10
48;75;9
48;76;8
48;80;8
48;81;9
48;86;5
48;88;6
48;94;2
48;95;2
48;96;8
49;50;6
49;55;8
49;56;7
49;59;4
49;71;3
49;75;10
49;78;7
49;79;0
49;84;9
49;88;1
49;96;10
49;99;2
50;53;7
50;57;0
50;62;0
50;66;2
50;67;3
50;71;6
50;77;4
50;78;8
50;80;0
50;81;5
50;82;3
50;84;0
50;85;5
50;88;0
50;91;9
50;93;5
50;95;6
50;96;9
50;97;8
50;98;8
51;53;4
51;54;8
51;58;7
51;60;8
51;62;10
51;64;3
51;72;7
51;75;1
51;76;3
51;80;2
51;81;10
51;83;3
51;84;7
51;90;3
51;92;1
51;93;10
51;96;4
52;57;4
52;60;9
52;66;9
52;68;10
52;74;10
52;85;9
52;86;4
52;88;6
53;70;0
53;72;4
53;75;1
53;79;10
53;80;8
53;86;1
53;97;7
54;57;8
54;60;10
54;63;7
54;74;2
54;75;6
54;79;10
54;80;5
54;81;9
54;87;5
54;88;8
54;90;9
54;93;6
54;94;2
54;95;5
54;96;8
54;97;5
54;99;3
55;57;0
55;59;6
55;69;9
55;73;8
55;74;4
55;76;3
55;78;2
55;80;8
55;84;10
55;85;7
55;86;4
55;90;4
55;94;9
55;95;8
55;99;9
56;57;9
56;58;3
56;65;7
56;67;7
56;68;3
56;71;3
56;72;10
56;75;9
56;76;7
56;79;4
56;84;5
56;85;0
56;89;0
56;90;1
56;92;9
57;63;0
57;74;2
57;80;7
57;90;1
57;92;5
58;59;2
58;61;6
58;62;10
58;63;2
58;69;7
58;70;5
58;75;1
58;78;10
58;81;3
58;85;1
58;88;6
58;90;3
58;97;1
59;61;4
59;66;2
59;71;9
59;72;6
59;75;2
59;77;10
59;78;0
59;82;6
59;84;7
59;86;0
59;92;7
59;94;9
59;97;4
59;98;3
60;62;0
60;63;6
60;64;3
60;65;5
60;68;3
60;69;1
60;73;3
60;75;6
60;87;7
60;88;9
60;97;9
61;62;1
61;64;1
61;67;5
61;72;3
61;73;3
61;74;1
61;76;1
61;78;10
61;84;9
61;88;3
61;98;8
62;64;10
62;68;6
62;70;8
62;73;6
62;75;0
62;78;6
62;81;1
62;85;7
62;87;1
62;88;6
62;89;2
62;91;2
62;92;3
62;94;5
62;95;9
62;98;7
63;64;0
63;65;9
63;67;0
63;70;7
63;74;0
63;75;10
63;85;0
63;89;6
63;96;1
64;68;8
64;72;8
64;74;6
64;77;0
64;79;6
64;80;8
64;81;3
64;82;0
64;84;6
64;87;1
64;90;2
64;94;8
64;96;10
65;66;3
65;67;5
65;71;7
65;76;0
65;80;0
65;82;6
65;83;7
65;92;7
65;93;9
65;94;5
65;95;9
65;96;10
65;99;10
66;68;0
66;70;10
66;74;1
66;76;8
66;78;2
66;80;7
66;82;9
66;83;2
66;90;1
66;91;7
67;69;6
67;72;2
67;75;8
67;76;8
67;77;6
67;91;2
67;94;7
67;97;2
68;70;4
68;71;0
68;76;2
68;86;6
68;89;7
68;91;1
68;93;9
68;96;7
68;97;3
69;72;5
69;81;2
69;87;7
69;88;2
69;90;5
69;95;0
69;99;7
70;75;10
70;78;4
70;81;6
70;85;10
70;87;1
70;89;3
70;90;10
70;95;7
70;96;6
70;99;3
71;72;9
71;75;3
71;76;3
71;77;5
71;81;5
71;82;2
71;83;1
71;84;5
71;85;6
71;91;2
71;95;7
72;73;3
72;77;4
72;80;9
72;81;5
72;83;3
72;85;9
72;87;8
72;88;6
72;90;4
72;91;10
72;93;0
73;81;1
73;83;0
73;84;7
73;85;3
73;91;9
73;93;9
73;94;2
73;97;7
74;75;4
74;84;7
74;85;8
74;86;4
74;87;2
74;88;5
74;94;5
74;96;9
75;76;3
75;80;5
75;85;4
75;86;5
75;87;5
75;92;0
75;93;3
75;96;5
75;97;10
75;98;10
76;78;7
76;81;6
76;86;5
76;87;4
76;97;8
77;80;5
77;86;5
77;92;6
77;94;4
77;96;10
78;80;1
78;92;7
78;95;7
78;96;3
78;99;5
79;81;10
79;86;7
79;90;9
79;91;5
79;96;4
79;97;3
80;83;6
80;84;8
80;91;1
80;95;6
80;99;5
81;82;8
81;83;8
81;88;6
81;91;10
81;93;6
81;95;2
81;97;7
82;84;8
82;88;5
82;89;2
82;93;9
82;94;7
82;99;6
83;84;8
83;87;1
83;88;9
83;90;2
83;95;0
83;96;9
83;98;9
83;99;8
84;92;2
84;97;2
84;98;6
85;87;10
85;90;9
85;92;2
85;94;8
85;95;1
85;98;7
86;89;1
86;92;0
86;94;4
86;96;7
86;97;10
87;90;7
87;94;2
87;96;10
88;90;9
88;92;9
89;90;3
89;91;9
89;95;8
89;96;9
89;97;10
89;98;9
89;99;10
90;93;4
90;95;0
90;97;7
91;94;4
91;95;7
91;96;8
91;99;0
92;95;8
93;94;0
95;96;5
95;97;5
96;97;2
96;98;3
97;99;3
