0;1;2
7;11;9
7;13;22
7;14;1
7;16;22
7;22;18
7;23;24
7;26;7
7;28;23
7;30;15
7;31;18
7;39;21
7;45;1
7;46;7
7;48;2
7;50;0
7;54;2
7;55;12
7;62;6
7;75;14
7;83;14
7;90;4
7;102;15
7;108;22
7;109;1
7;116;12
7;117;9
7;118;11
7;130;14
7;135;24
7;140;2
7;147;22
7;150;13
7;155;20
7;160;6
7;162;24
7;164;7
7;172;1
7;173;7
7;176;11
7;181;11
7;188;11
7;193;10
8;9;0
8;22;15
8;26;16
8;36;6
8;38;17
8;42;24
8;49;14
8;50;20
8;71;6
8;74;10
8;76;13
8;78;12
8;85;19
8;91;9
8;93;12
8;98;1
8;99;14
8;103;7
8;109;3
8;114;1
8;117;12
8;120;3
8;123;12
8;125;12
8;128;20
8;137;11
8;138;5
8;140;17
8;144;1
8;146;9
8;147;24
8;159;13
8;172;11
8;176;7
8;182;10
8;185;5
8;193;4
8;199;19
9;13;21
9;14;2
9;18;3
9;21;24
9;22;11
9;25;7
9;27;4
9;32;5
9;34;13
9;38;8
9;55;6
9;59;4
9;62;12
9;65;0
9;69;18
9;70;14
9;71;5
9;72;13
9;82;1
9;86;11
9;90;21
9;106;6
9;109;15
9;114;23
9;115;12
9;131;5
9;138;20
9;144;13
9;147;20
9;150;7
9;154;17
9;155;16
9;161;17
9;163;13
9;167;5
9;172;24
9;179;14
9;180;18
9;186;7
9;197;24
10;11;3
10;20;17
10;21;13
10;22;15
10;23;13
10;30;18
10;34;0
10;41;13
10;46;20
10;47;7
10;49;17
10;67;19
10;68;4
10;69;21
10;73;16
10;77;24
10;78;3
10;87;0
10;89;4
10;90;14
10;92;9
10;94;7
10;99;10
10;101;19
10;103;17
10;107;4
10;123;19
10;127;10
10;132;6
10;141;10
10;142;8
10;150;21
10;158;10
10;162;15
10;165;15
10;168;15
10;171;10
10;183;18
10;192;16
10;198;13
11;18;24
11;21;22
11;27;11
11;32;9
11;44;10
11;61;23
11;64;7
11;65;0
11;69;23
11;70;6
11;71;16
11;73;23
11;78;9
11;82;13
11;90;18
11;94;20
11;99;7
11;115;21
11;117;7
11;124;1
11;127;15
11;137;6
11;138;18
11;153;5
11;154;10
11;163;20
11;169;20
11;170;7
11;174;22
11;178;23
11;179;23
11;182;17
11;184;16
11;186;15
11;189;23
11;192;7
11;198;24
12;23;11
12;28;8
12;30;19
12;32;21
12;35;18
12;39;0
12;62;20
12;65;23
12;68;8
12;73;1
12;78;5
12;87;6
12;91;7
12;94;22
12;95;2
12;99;5
12;100;3
12;105;18
12;108;11
12;110;21
12;119;13
12;124;24
12;132;23
12;135;0
12;148;3
12;151;20
12;160;6
12;163;19
12;164;1
12;170;23
12;173;23
12;175;6
12;177;7
12;180;3
12;189;12
12;190;7
12;192;17
12;194;14
12;195;21
12;197;16
13;21;11
13;25;6
13;27;2
13;30;3
13;34;5
13;36;5
13;41;1
13;42;19
13;58;7
13;69;5
13;72;7
13;80;10
13;89;17
13;94;2
13;98;22
13;105;14
13;109;6
13;118;3
13;121;6
13;122;22
13;123;16
13;124;5
13;128;7
13;130;1
13;136;14
13;141;18
13;152;5
13;154;10
13;155;10
13;157;8
13;159;23
13;162;9
13;163;17
13;171;15
13;177;11
13;180;2
13;182;4
13;189;9
13;190;21
13;198;14
14;24;21
14;30;4
14;35;18
14;39;20
14;46;5
14;58;10
14;60;14
14;64;10
14;67;24
14;81;11
14;85;16
14;92;9
14;94;24
14;97;19
14;106;11
14;108;9
14;113;12
14;118;13
14;123;13
14;125;14
14;126;1
14;129;2
14;133;24
14;134;5
14;148;22
14;154;14
14;156;6
14;158;9
14;162;8
14;164;4
14;173;8
14;174;5
14;180;5
14;182;12
14;183;13
14;186;1
15;18;1
15;40;7
15;44;16
15;46;17
15;49;18
15;50;19
15;53;9
15;65;24
15;67;16
15;69;7
15;74;3
15;80;8
15;82;13
15;86;2
15;87;10
15;88;11
15;89;5
15;90;7
15;98;12
15;104;19
15;108;23
15;109;18
15;118;9
15;124;8
15;142;7
15;144;21
15;158;2
15;166;5
15;169;20
15;173;5
15;175;23
15;180;13
15;188;6
15;190;22
15;198;14
15;199;11
16;18;23
16;20;9
16;21;0
16;22;21
16;23;11
16;26;3
16;34;2
16;39;20
16;40;9
16;43;14
16;44;18
16;45;17
16;53;9
16;55;21
16;57;23
16;69;9
16;81;14
16;85;8
16;88;9
16;97;21
16;103;20
16;104;10
16;107;21
16;108;21
16;111;24
16;117;2
16;135;16
16;146;5
16;149;6
16;150;11
16;151;10
16;157;24
16;164;19
16;167;3
16;173;1
16;185;2
16;197;15
17;18;12
17;22;13
17;32;22
17;34;13
17;35;24
17;38;21
17;39;24
17;44;14
17;46;7
17;49;17
17;57;21
17;58;15
17;69;2
17;76;3
17;80;19
17;87;5
17;92;5
17;94;6
17;97;5
17;99;18
17;100;1
17;102;23
17;105;1
17;110;19
17;116;1
17;120;21
17;121;24
17;127;6
17;131;14
17;132;1
17;138;20
17;140;9
17;159;13
17;162;18
17;164;23
17;165;22
17;166;20
17;169;20
17;184;17
17;189;4
17;198;17
18;22;6
18;23;24
18;30;23
18;33;15
18;39;13
18;40;2
18;45;22
18;47;7
18;51;15
18;52;17
18;58;6
18;62;15
18;63;4
18;64;18
18;69;21
18;70;6
18;86;13
18;94;17
18;101;7
18;102;7
18;105;8
18;106;1
18;107;15
18;108;18
18;121;8
18;124;0
18;126;10
18;127;15
18;130;23
18;136;19
18;152;18
18;156;13
18;157;18
18;158;4
18;159;14
18;164;8
18;166;1
18;167;3
18;171;22
18;177;6
18;178;22
18;180;9
18;190;4
18;191;20
19;21;14
19;23;2
19;29;5
19;35;23
19;37;0
19;38;3
19;44;4
19;51;24
19;56;21
19;57;23
19;64;22
19;74;13
19;75;21
19;83;15
19;84;20
19;94;0
19;97;7
19;103;3
19;109;4
19;111;14
19;112;3
19;136;16
19;137;0
19;138;23
19;144;12
19;146;12
19;157;7
19;162;15
19;165;23
19;174;23
19;175;21
19;182;22
19;188;19
19;197;5
20;24;12
20;25;23
20;29;21
20;44;14
20;48;19
20;54;7
20;67;9
20;70;6
20;77;8
20;78;11
20;80;3
20;81;21
20;84;19
20;85;19
20;87;4
20;97;14
20;99;4
20;110;14
20;112;18
20;116;5
20;126;2
20;131;7
20;138;18
20;140;19
20;141;21
20;149;11
20;150;20
20;154;4
20;159;10
20;160;19
20;164;1
20;171;21
20;174;14
20;182;13
20;190;4
21;22;17
21;26;21
21;28;16
21;30;12
21;41;17
21;43;20
21;51;15
21;58;10
21;60;6
21;67;5
21;76;20
21;84;8
21;85;18
21;89;5
21;92;20
21;94;14
21;95;24
21;101;17
21;111;3
21;120;7
21;126;8
21;130;19
21;134;7
21;135;3
21;146;3
21;162;6
21;170;21
21;175;8
21;178;12
21;183;18
21;184;4
21;189;0
21;192;3
21;193;22
21;198;6
22;25;11
22;30;22
22;32;13
22;35;7
22;37;13
22;40;9
22;63;17
22;64;24
22;65;22
22;66;19
22;69;21
22;94;14
22;97;7
22;98;12
22;102;12
22;108;5
22;111;16
22;120;16
22;124;14
22;128;14
22;129;3
22;138;23
22;148;14
22;149;18
22;152;9
22;156;10
22;162;3
22;167;10
22;178;10
22;181;22
22;183;22
22;185;12
22;194;22
23;29;9
23;39;15
23;40;3
23;45;24
23;48;20
23;61;14
23;62;13
23;73;4
23;74;9
23;81;9
23;83;6
23;96;10
23;103;20
23;105;17
23;114;13
23;138;1
23;140;5
23;141;4
23;144;20
23;149;23
23;158;22
23;166;11
23;190;13
23;191;10
23;192;4
24;45;23
24;48;7
24;53;10
24;60;1
24;66;6
24;68;8
24;71;4
24;73;20
24;80;4
24;82;5
24;84;16
24;87;8
24;92;24
24;94;3
24;108;21
24;110;22
24;114;7
24;131;23
24;132;0
24;134;7
24;135;11
24;139;6
24;142;10
24;143;2
24;145;19
24;146;2
24;159;23
24;161;16
24;170;21
24;173;5
24;175;13
24;178;9
24;183;16
24;196;12
25;30;12
25;32;6
25;36;21
25;42;13
25;46;21
25;48;13
25;53;7
25;60;6
25;62;10
25;68;14
25;70;18
25;73;9
25;74;6
25;82;20
25;97;13
25;99;18
25;102;7
25;103;12
25;107;24
25;109;18
25;112;18
25;119;10
25;120;0
25;121;14
25;123;8
25;124;17
25;125;20
25;131;24
25;133;3
25;155;9
25;159;13
25;166;4
25;176;6
25;182;2
25;185;17
25;191;5
25;194;2
25;196;17
26;31;12
26;33;24
26;38;20
26;41;22
26;47;10
26;55;6
26;63;13
26;64;8
26;77;21
26;78;2
26;79;5
26;82;20
26;84;8
26;90;1
26;91;12
26;92;10
26;93;0
26;94;18
26;96;14
26;97;8
26;100;5
26;105;1
26;106;2
26;109;23
26;113;5
26;115;11
26;121;24
26;124;2
26;126;13
26;136;24
26;162;14
26;172;21
26;173;1
26;176;8
26;184;21
26;185;7
26;187;21
26;188;12
26;189;13
26;193;3
26;194;17
26;197;11
27;29;20
27;32;24
27;35;2
27;41;2
27;43;10
27;44;7
27;46;18
27;51;22
27;55;13
27;63;22
27;71;24
27;73;15
27;75;11
27;79;6
27;95;7
27;96;1
27;98;11
27;100;12
27;103;2
27;107;11
27;111;10
27;121;5
27;125;5
27;133;8
27;134;24
27;157;11
27;158;5
27;159;1
27;163;8
27;164;18
27;172;20
27;173;22
27;175;16
27;177;12
27;183;18
27;184;20
27;188;20
27;197;17
28;43;23
28;45;0
28;54;24
28;58;20
28;67;18
28;70;3
28;73;12
28;76;18
28;80;2
28;82;10
28;92;13
28;94;19
28;95;3
28;97;10
28;100;22
28;110;24
28;113;1
28;115;21
28;122;9
28;123;19
28;129;4
28;131;11
28;139;22
28;141;3
28;151;4
28;152;21
28;158;21
28;164;0
28;167;8
28;168;12
28;173;0
28;179;10
28;190;20
28;196;24
29;31;24
29;36;21
29;39;22
29;64;12
29;65;6
29;66;7
29;70;14
29;71;17
29;75;4
29;77;0
29;83;1
29;86;13
29;87;18
29;89;12
29;97;1
29;98;8
29;101;15
29;106;11
29;109;5
29;112;3
29;113;21
29;117;17
29;118;4
29;119;1
29;123;17
29;128;4
29;136;20
29;137;4
29;139;2
29;147;0
29;148;7
29;152;0
29;155;1
29;156;14
29;161;5
29;162;20
29;163;3
29;166;1
29;169;3
29;177;15
29;180;17
29;183;10
29;189;17
29;195;21
30;43;13
30;48;11
30;54;24
30;56;13
30;57;22
30;58;16
30;60;5
30;61;10
30;63;17
30;67;24
30;85;18
30;88;5
30;95;8
30;105;5
30;107;11
30;110;24
30;112;7
30;119;7
30;120;24
30;135;0
30;136;24
30;138;4
30;142;7
30;151;4
30;156;16
30;170;21
30;178;24
30;179;10
30;180;21
30;182;7
30;183;7
30;185;17
30;194;20
30;197;1
30;199;7
31;37;4
31;45;3
31;47;5
31;50;11
31;56;17
31;57;11
31;59;7
31;63;21
31;65;16
31;68;23
31;70;7
31;72;7
31;73;7
31;84;21
31;86;0
31;88;5
31;89;23
31;96;19
31;102;4
31;103;16
31;106;10
31;110;3
31;113;2
31;117;22
31;118;5
31;121;2
31;122;2
31;125;9
31;128;0
31;129;8
31;137;10
31;141;6
31;150;11
31;155;18
31;156;21
31;161;23
31;165;13
31;166;2
31;169;4
31;171;22
31;175;23
31;178;5
31;181;12
31;182;16
31;188;24
31;190;10
32;37;4
32;45;21
32;48;10
32;60;15
32;66;12
32;75;21
32;87;8
32;88;22
32;91;21
32;93;15
32;96;24
32;100;14
32;105;5
32;111;23
32;113;19
32;115;6
32;116;19
32;117;20
32;119;12
32;123;6
32;124;3
32;134;18
32;141;7
32;142;22
32;143;7
32;148;24
32;152;16
32;154;4
32;155;8
32;157;24
32;161;5
32;171;21
32;183;22
32;185;21
32;190;7
32;192;5
32;195;10
33;36;19
33;43;18
33;45;0
33;50;18
33;53;0
33;61;22
33;63;9
33;86;18
33;87;22
33;91;4
33;97;22
33;100;14
33;102;15
33;106;23
33;107;1
33;108;12
33;112;10
33;124;15
33;126;22
33;131;1
33;132;0
33;135;2
33;137;13
33;151;9
33;155;14
33;164;24
33;170;14
33;171;3
33;172;20
33;176;0
33;177;18
33;178;13
33;179;1
33;181;4
33;185;15
33;189;16
33;194;4
33;196;22
33;198;11
34;35;12
34;39;19
34;45;19
34;48;5
34;50;7
34;61;23
34;62;13
34;71;18
34;73;24
34;80;14
34;86;19
34;87;13
34;92;1
34;93;20
34;95;12
34;102;0
34;104;6
34;107;3
34;120;2
34;125;5
34;126;7
34;127;6
34;143;19
34;148;14
34;150;21
34;159;23
34;166;23
34;167;3
34;170;4
34;174;1
34;178;22
34;179;15
34;185;13
34;193;12
34;199;18
35;41;12
35;49;5
35;52;19
35;59;19
35;60;1
35;66;23
35;76;19
35;79;16
35;82;20
35;85;2
35;86;0
35;89;1
35;96;3
35;97;19
35;100;0
35;104;18
35;118;11
35;120;5
35;125;16
35;128;20
35;131;2
35;136;6
35;138;17
35;140;14
35;141;22
35;157;0
35;169;18
35;176;1
35;179;19
35;180;14
35;191;4
35;195;16
36;58;11
36;59;8
36;65;9
36;67;20
36;72;0
36;74;17
36;75;0
36;79;19
36;81;13
36;90;0
36;93;2
36;96;19
36;98;19
36;102;10
36;108;8
36;112;10
36;118;9
36;119;8
36;127;24
36;135;21
36;151;2
36;155;0
36;158;17
36;164;8
36;173;0
36;178;21
36;183;8
36;192;23
36;193;15
36;198;14
36;199;22
37;40;15
37;44;6
37;48;16
37;57;21
37;66;2
37;69;1
37;83;19
37;88;22
37;90;23
37;99;8
37;101;8
37;110;4
37;111;7
37;120;3
37;121;15
37;126;3
37;131;13
37;147;9
37;150;20
37;156;11
37;166;5
37;175;23
37;183;22
37;185;19
37;194;6
38;40;3
38;44;23
38;48;2
38;52;24
38;64;11
38;74;20
38;81;2
38;83;10
38;90;14
38;91;13
38;95;3
38;96;15
38;111;20
38;120;19
38;124;0
38;134;15
38;137;7
38;139;12
38;151;18
38;159;0
38;161;8
38;162;6
38;168;1
38;172;0
38;176;21
38;177;6
38;183;12
38;194;19
39;40;3
39;42;23
39;44;5
39;46;12
39;62;15
39;71;3
39;75;9
39;79;17
39;80;1
39;90;1
39;92;5
39;98;4
39;101;6
39;119;14
39;138;12
39;142;8
39;153;3
39;154;22
39;155;10
39;158;15
39;159;12
39;176;9
39;188;14
39;190;6
39;192;0
40;43;19
40;51;4
40;53;24
40;58;18
40;60;1
40;61;13
40;65;11
40;75;0
40;81;14
40;86;7
40;89;5
40;103;16
40;105;13
40;115;22
40;116;5
40;120;20
40;124;1
40;125;1
40;127;24
40;136;12
40;139;2
40;146;4
40;151;15
40;152;3
40;154;15
40;157;4
40;159;7
40;161;3
40;172;19
40;177;9
40;178;12
40;179;4
40;192;1
40;193;3
40;194;5
40;197;19
40;199;13
41;43;9
41;58;18
41;61;7
41;62;3
41;66;17
41;67;24
41;68;9
41;73;17
41;82;18
41;88;13
41;89;15
41;91;17
41;96;4
41;101;11
41;109;20
41;112;21
41;117;18
41;120;19
41;124;21
41;126;15
41;132;0
41;135;23
41;138;16
41;141;8
41;144;16
41;151;19
41;153;4
41;158;22
41;162;14
41;169;20
41;172;8
41;177;8
41;180;13
41;184;20
41;193;23
41;194;20
41;199;15
42;46;0
42;51;15
42;54;21
42;58;3
42;59;11
42;66;20
42;67;15
42;78;10
42;79;3
42;85;14
42;88;7
42;93;9
42;100;9
42;102;21
42;104;2
42;108;0
42;110;12
42;121;24
42;122;3
42;125;14
42;126;21
42;130;0
42;132;2
42;140;0
42;166;11
42;176;1
42;181;15
42;198;15
43;50;3
43;51;1
43;57;19
43;64;19
43;66;1
43;76;1
43;77;20
43;80;0
43;83;22
43;91;23
43;92;16
43;95;18
43;97;3
43;98;0
43;99;9
43;114;15
43;115;16
43;122;14
43;123;2
43;132;9
43;135;15
43;138;0
43;145;23
43;146;3
43;150;4
43;153;7
43;156;4
43;157;18
43;158;20
43;159;8
43;172;17
43;173;0
43;175;3
43;176;2
43;177;6
43;184;23
43;186;5
43;188;15
43;189;16
43;192;19
43;196;22
43;197;16
43;199;11
44;49;12
44;50;8
44;58;18
44;63;23
44;71;5
44;76;24
44;89;9
44;91;1
44;97;8
44;114;21
44;117;4
44;120;5
44;122;3
44;125;4
44;129;1
44;130;3
44;133;7
44;134;20
44;135;5
44;143;18
44;145;9
44;146;14
44;154;17
44;160;12
44;161;4
44;162;12
44;163;21
44;169;7
44;172;17
44;173;20
44;177;6
44;183;24
44;190;9
44;199;24
45;49;1
45;57;20
45;59;2
45;62;18
45;64;23
45;69;16
45;72;13
45;73;13
45;82;13
45;88;18
45;100;5
45;106;20
45;108;7
45;109;20
45;110;6
45;115;11
45;123;14
45;125;16
45;128;15
45;135;17
45;138;5
45;139;13
45;142;7
45;149;8
45;154;14
45;164;3
45;165;15
45;178;9
45;181;13
45;186;16
45;198;20
46;47;14
46;61;23
46;62;6
46;82;22
46;84;5
46;89;18
46;101;4
46;104;22
46;108;24
46;113;22
46;128;5
46;129;14
46;133;24
46;136;4
46;137;5
46;140;14
46;144;16
46;146;8
46;150;15
46;151;11
46;155;23
46;164;0
46;168;3
46;171;20
46;181;6
46;184;1
46;190;1
46;194;23
47;49;10
47;52;16
47;54;18
47;55;11
47;59;15
47;71;24
47;81;1
47;87;24
47;92;6
47;96;2
47;102;6
47;105;11
47;109;6
47;116;23
47;119;14
47;120;22
47;124;18
47;126;21
47;135;15
47;136;20
47;138;22
47;141;7
47;147;22
47;148;0
47;151;6
47;154;14
47;158;4
47;166;20
47;186;18
47;188;23
47;191;5
48;50;6
48;53;0
48;61;15
48;65;7
48;83;18
48;88;19
48;89;14
48;92;6
48;94;20
48;95;5
48;98;21
48;101;18
48;102;24
48;105;19
48;107;17
48;109;4
48;116;24
48;127;23
48;129;17
48;142;9
48;151;2
48;168;7
48;169;14
48;187;8
48;188;8
48;192;13
48;193;11
49;56;20
49;59;14
49;65;2
49;76;4
49;78;14
49;80;14
49;81;8
49;84;6
49;85;15
49;86;8
49;92;12
49;94;3
49;95;10
49;98;10
49;102;15
49;103;9
49;106;10
49;113;2
49;114;8
49;118;18
49;124;14
49;125;3
49;130;1
49;137;10
49;139;11
49;146;22
49;148;20
49;154;24
49;155;7
49;167;21
49;168;24
49;169;0
49;174;18
49;179;10
49;181;20
49;184;3
49;193;11
49;198;21
50;52;12
50;53;22
50;60;15
50;68;6
50;69;15
50;73;10
50;80;4
50;82;17
50;87;13
50;91;18
50;100;4
50;102;21
50;104;4
50;109;11
50;111;22
50;117;15
50;134;5
50;137;7
50;139;13
50;143;1
50;144;3
50;147;0
50;152;8
50;154;21
50;156;5
50;157;16
50;158;5
50;165;20
50;169;3
50;186;6
50;188;1
50;189;0
50;195;2
50;197;21
50;199;0
51;54;17
51;58;7
51;76;3
51;79;24
51;80;8
51;83;1
51;94;4
51;96;4
51;103;9
51;114;22
51;115;20
51;116;22
51;120;4
51;121;0
51;124;2
51;126;19
51;131;24
51;145;6
51;148;16
51;153;2
51;156;2
51;161;8
51;167;11
51;169;21
51;178;4
51;179;15
51;182;24
51;185;12
51;186;20
52;53;21
52;54;17
52;59;15
52;63;7
52;65;1
52;67;1
52;68;4
52;70;4
52;79;10
52;84;23
52;86;23
52;91;19
52;93;6
52;97;8
52;98;16
52;99;3
52;102;24
52;103;4
52;104;15
52;107;16
52;108;13
52;112;19
52;121;2
52;130;4
52;134;13
52;142;13
52;155;3
52;158;0
52;159;2
52;168;14
52;170;12
52;173;16
52;176;23
52;184;13
52;196;13
52;198;3
53;55;9
53;64;22
53;65;15
53;71;24
53;73;2
53;74;10
53;80;19
53;86;24
53;91;10
53;93;19
53;94;4
53;99;22
53;102;23
53;105;12
53;109;16
53;110;13
53;115;13
53;118;5
53;120;8
53;132;11
53;136;12
53;141;5
53;148;17
53;154;0
53;155;13
53;163;2
53;169;0
53;186;5
53;188;16
53;192;12
53;198;0
53;199;22
54;56;17
54;64;19
54;68;5
54;72;21
54;73;0
54;77;8
54;78;17
54;79;4
54;85;20
54;93;0
54;96;21
54;102;4
54;104;17
54;107;2
54;118;23
54;124;21
54;128;6
54;129;1
54;132;2
54;134;4
54;136;23
54;142;19
54;145;10
54;146;0
54;149;2
54;157;16
54;162;5
54;163;7
54;167;13
54;172;0
54;177;14
54;179;6
54;182;7
54;189;6
54;193;20
55;58;3
55;60;20
55;62;9
55;74;15
55;78;24
55;80;7
55;88;8
55;91;15
55;94;10
55;95;16
55;97;11
55;100;1
55;107;17
55;110;15
55;111;3
55;116;15
55;127;18
55;139;0
55;154;23
55;155;24
55;167;9
55;168;18
55;171;3
55;173;16
55;181;15
55;185;13
55;186;7
55;191;15
55;195;6
55;196;23
56;65;0
56;66;21
56;76;4
56;77;24
56;81;19
56;86;19
56;96;0
56;100;3
56;103;16
56;107;11
56;124;4
56;131;13
56;133;4
56;138;15
56;139;21
56;143;2
56;152;4
56;154;12
56;156;22
56;157;20
56;164;23
56;165;13
56;170;4
56;171;24
56;172;3
56;173;23
56;176;16
56;184;16
56;188;0
56;191;5
56;195;16
57;59;6
57;60;0
57;62;11
57;64;23
57;67;8
57;72;5
57;75;10
57;77;6
57;81;5
57;82;24
57;83;13
57;91;10
57;97;16
57;103;13
57;111;24
57;118;10
57;122;8
57;125;13
57;128;15
57;131;16
57;136;13
57;140;17
57;149;22
57;150;6
57;159;1
57;161;0
57;185;15
57;186;14
57;199;23
58;59;17
58;67;6
58;73;2
58;75;9
58;76;6
58;77;4
58;83;8
58;86;9
58;88;14
58;93;1
58;94;22
58;100;1
58;111;23
58;122;10
58;128;19
58;133;17
58;178;11
58;188;12
58;196;6
58;197;23
58;198;5
59;60;13
59;73;11
59;84;21
59;92;2
59;96;9
59;101;13
59;102;3
59;103;20
59;110;22
59;113;18
59;115;20
59;116;15
59;118;6
59;121;1
59;124;14
59;129;16
59;138;23
59;139;24
59;140;16
59;141;4
59;142;9
59;145;21
59;149;22
59;155;15
59;165;11
59;169;17
59;170;4
59;171;20
59;174;20
59;176;7
59;183;15
59;186;17
59;199;9
60;65;11
60;68;5
60;76;0
60;79;1
60;88;17
60;97;5
60;98;0
60;110;7
60;117;24
60;118;24
60;121;11
60;123;17
60;138;21
60;141;11
60;145;2
60;149;24
60;151;1
60;152;12
60;161;13
60;170;15
60;179;17
60;197;24
61;62;9
61;63;14
61;65;24
61;67;17
61;76;10
61;80;11
61;83;22
61;88;7
61;90;8
61;93;18
61;99;8
61;101;0
61;105;10
61;112;6
61;115;21
61;122;7
61;126;14
61;127;20
61;132;17
61;143;18
61;145;17
61;147;3
61;155;16
61;164;24
61;169;4
61;170;17
61;172;24
61;175;2
61;183;1
61;184;1
61;188;23
61;194;23
62;73;6
62;75;12
62;76;14
62;77;21
62;79;11
62;81;5
62;83;1
62;86;17
62;92;24
62;101;20
62;104;15
62;109;19
62;121;19
62;122;14
62;128;16
62;137;9
62;144;21
62;147;14
62;151;20
62;157;6
62;161;2
62;166;14
62;174;3
62;180;16
62;183;4
62;185;13
62;192;21
63;65;18
63;74;11
63;78;5
63;79;14
63;80;8
63;81;21
63;88;14
63;89;15
63;92;7
63;93;7
63;94;22
63;101;0
63;102;15
63;105;16
63;106;11
63;107;21
63;114;20
63;123;17
63;125;8
63;130;4
63;136;3
63;142;7
63;151;0
63;155;19
63;158;24
63;163;13
63;164;10
63;165;13
63;169;24
63;170;2
63;175;5
63;179;18
63;198;12
64;69;7
64;73;0
64;76;19
64;77;18
64;79;14
64;82;10
64;85;11
64;87;8
64;94;4
64;101;3
64;107;11
64;114;7
64;117;6
64;123;4
64;124;13
64;132;3
64;152;6
64;154;14
64;155;11
64;159;0
64;168;10
64;169;10
64;182;0
64;185;23
64;186;20
64;187;12
64;189;17
64;190;16
64;191;12
64;196;20
65;71;12
65;74;4
65;76;20
65;78;17
65;80;14
65;85;24
65;88;13
65;93;3
65;95;22
65;96;21
65;99;6
65;100;1
65;101;12
65;106;5
65;113;3
65;118;0
65;126;23
65;136;15
65;137;21
65;141;5
65;146;8
65;157;21
65;160;1
65;176;21
65;178;19
65;186;3
65;189;2
65;194;4
65;196;11
65;198;15
65;199;22
66;69;6
66;70;4
66;78;23
66;83;13
66;84;5
66;94;21
66;103;18
66;104;13
66;106;14
