0;7;14
13;241;16
13;249;26
13;255;10
13;259;0
13;260;10
13;263;9
13;267;20
13;274;6
13;277;22
13;280;13
13;285;10
13;286;23
13;287;0
13;290;0
13;291;16
14;15;20
14;17;12
14;19;2
14;28;4
14;31;11
14;32;6
14;33;1
14;36;5
14;41;1
14;45;4
14;46;21
14;51;15
14;56;2
14;59;11
14;60;24
14;63;5
14;76;20
14;79;19
14;80;5
14;81;12
14;83;11
14;86;4
14;88;21
14;94;13
14;95;4
14;97;13
14;101;4
14;106;8
14;108;12
14;109;26
14;112;23
14;114;4
14;118;1
14;128;17
14;133;4
14;137;10
14;138;6
14;143;10
14;145;16
14;151;14
14;158;27
14;160;5
14;161;27
14;165;16
14;168;27
14;170;26
14;177;4
14;183;17
14;188;14
14;191;24
14;195;27
14;198;7
14;205;12
14;206;15
14;208;25
14;215;17
14;217;22
14;219;6
14;221;12
14;223;23
14;227;12
14;231;18
14;232;8
14;233;15
14;238;4
14;242;25
14;247;1
14;251;23
14;254;2
14;255;5
14;258;6
14;261;8
14;265;14
14;266;13
14;267;21
14;270;13
14;271;18
14;272;20
14;274;18
14;275;3
14;279;23
14;282;2
14;283;22
14;284;10
14;285;15
14;286;8
14;289;16
14;290;22
14;292;23
14;297;5
15;21;7
15;22;0
15;25;5
15;26;6
15;27;2
15;34;13
15;36;18
15;39;0
15;43;4
15;46;20
15;51;10
15;52;25
15;55;9
15;60;18
15;62;27
15;66;9
15;67;4
15;70;24
15;74;15
15;78;7
15;83;15
15;94;15
15;100;1
15;102;1
15;104;15
15;106;14
15;109;9
15;114;4
15;116;23
15;117;26
15;118;17
15;123;3
15;125;23
15;126;3
15;131;12
15;141;6
15;142;1
15;143;23
15;146;0
15;150;13
15;154;14
15;156;17
15;159;14
15;165;3
15;170;4
15;171;0
15;174;15
15;177;5
15;178;22
15;181;24
15;184;17
15;187;4
15;189;9
15;190;10
15;193;17
15;194;7
15;195;25
15;200;14
15;205;16
15;206;14
15;207;9
15;208;6
15;210;13
15;211;18
15;214;15
15;215;4
15;218;26
15;219;0
15;221;19
15;223;11
15;226;11
15;228;11
15;236;15
15;238;27
15;240;6
15;245;5
15;249;20
15;250;3
15;251;0
15;257;25
15;266;5
15;268;4
15;274;8
15;275;24
15;278;11
15;280;21
15;284;14
15;287;27
15;290;17
15;292;6
15;297;2
15;299;4
16;27;20
16;32;12
16;33;24
16;35;26
16;39;11
16;41;12
16;45;17
16;47;16
16;51;11
16;52;25
16;53;27
16;55;5
16;56;15
16;60;12
16;62;18
16;64;9
16;69;21
16;70;24
16;72;26
16;74;16
16;77;9
16;78;18
16;82;21
16;83;3
16;86;13
16;89;23
16;90;8
16;96;8
16;101;27
16;102;4
16;105;12
16;108;11
16;109;5
16;117;25
16;121;11
16;125;27
16;126;22
16;131;20
16;134;22
16;137;20
16;142;17
16;143;5
16;144;27
16;147;17
16;149;18
16;159;5
16;161;8
16;167;24
16;169;10
16;173;0
16;176;17
16;182;22
16;184;20
16;187;4
16;188;12
16;192;2
16;194;17
16;198;2
16;201;5
16;203;19
16;208;16
16;210;26
16;211;13
16;213;2
16;216;0
16;217;19
16;227;21
16;235;5
16;236;27
16;238;2
16;239;25
16;240;11
16;248;10
16;249;16
16;252;27
16;253;12
16;254;21
16;257;24
16;259;25
16;262;20
16;263;25
16;264;23
16;268;8
16;269;21
16;271;1
16;272;23
16;275;5
16;276;20
16;279;24
16;280;27
16;285;8
16;286;11
16;288;1
16;292;17
16;298;5
16;299;25
17;20;24
17;21;9
17;27;27
17;31;13
17;33;1
17;36;8
17;37;6
17;41;22
17;43;3
17;48;0
17;51;17
17;55;15
17;57;12
17;58;14
17;67;1
17;72;27
17;74;1
17;77;22
17;81;25
17;88;25
17;89;3
17;90;20
17;98;12
17;100;4
17;104;11
17;106;23
17;108;16
17;113;5
17;116;12
17;120;19
17;121;26
17;127;16
17;132;5
17;134;14
17;135;18
17;141;13
17;146;26
17;148;5
17;149;18
17;162;21
17;163;25
17;165;23
17;172;19
17;173;23
17;175;7
17;178;22
17;179;19
17;181;27
17;182;11
17;184;19
17;189;11
17;193;21
17;196;5
17;201;20
17;203;14
17;206;1
17;210;9
17;214;16
17;219;17
17;223;4
17;227;0
17;236;11
17;239;14
17;242;2
17;243;25
17;250;16
17;264;10
17;273;8
17;278;25
17;279;2
17;281;10
17;283;16
17;284;11
17;289;18
17;295;6
17;298;14
18;19;16
18;22;4
18;25;6
18;26;2
18;37;12
18;50;26
18;55;25
18;56;5
18;58;5
18;60;9
18;62;7
18;66;8
18;72;0
18;74;7
18;80;19
18;81;21
18;83;1
18;87;8
18;90;20
18;92;11
18;93;9
18;103;11
18;105;16
18;108;7
18;109;1
18;113;9
18;116;19
18;118;25
18;119;19
18;121;2
18;125;22
18;128;21
18;129;13
18;138;10
18;143;13
18;148;15
18;154;21
18;157;7
18;159;5
18;161;6
18;162;10
18;163;21
18;185;15
18;191;22
18;192;5
18;197;18
18;202;22
18;203;18
18;205;2
18;206;21
18;207;27
18;209;16
18;210;22
18;217;13
18;222;16
18;224;19
18;228;24
18;236;13
18;240;25
18;242;22
18;247;12
18;256;0
18;257;20
18;258;15
18;261;3
18;265;12
18;269;27
18;280;13
18;284;0
18;288;24
18;298;13
19;20;1
19;23;20
19;25;7
19;26;11
19;30;15
19;31;2
19;32;4
19;36;10
19;38;21
19;47;23
19;51;17
19;55;9
19;56;16
19;57;10
19;63;22
19;77;6
19;78;12
19;82;5
19;84;13
19;85;1
19;94;27
19;99;9
19;101;0
19;102;26
19;104;12
19;111;1
19;115;13
19;118;4
19;123;25
19;125;13
19;126;9
19;129;8
19;130;20
19;136;22
19;137;27
19;142;20
19;146;26
19;170;11
19;172;23
19;173;8
19;176;10
19;178;8
19;182;6
19;183;21
19;186;6
19;187;16
19;189;7
19;194;16
19;196;21
19;198;17
19;200;1
19;201;3
19;202;17
19;206;21
19;208;15
19;213;7
19;214;10
19;216;17
19;218;22
19;220;26
19;221;13
19;222;26
19;223;10
19;228;14
19;230;15
19;235;24
19;239;7
19;241;23
19;243;13
19;249;2
19;250;9
19;254;3
19;257;19
19;259;3
19;267;5
19;268;22
19;271;23
19;272;24
19;276;24
19;278;1
19;281;14
19;284;4
19;290;4
20;21;4
20;32;4
20;41;23
20;42;18
20;44;25
20;49;10
20;51;13
20;53;16
20;56;20
20;65;24
20;68;3
20;69;20
20;72;1
20;75;19
20;76;1
20;79;6
20;85;21
20;88;25
20;100;0
20;101;5
20;106;5
20;108;13
20;110;12
20;111;13
20;118;11
20;120;1
20;123;23
20;130;1
20;131;4
20;132;24
20;133;1
20;134;18
20;135;15
20;136;1
20;148;17
20;149;26
20;151;6
20;152;0
20;154;11
20;156;26
20;158;4
20;159;6
20;160;18
20;161;25
20;164;5
20;171;18
20;173;10
20;176;27
20;177;9
20;180;27
20;182;7
20;184;15
20;185;15
20;187;12
20;192;5
20;197;17
20;198;12
20;201;18
20;203;12
20;205;10
20;206;1
20;209;1
20;210;14
20;211;5
20;212;25
20;215;12
20;216;5
20;218;8
20;220;24
20;223;4
20;227;22
20;241;5
20;246;16
20;247;5
20;248;1
20;249;16
20;254;20
20;255;18
20;257;25
20;260;14
20;263;18
20;266;2
20;267;5
20;268;18
20;272;23
20;273;14
20;277;23
20;278;8
20;281;19
20;283;19
20;285;0
20;286;22
20;288;13
20;289;7
20;292;11
20;293;20
20;299;27
21;22;10
21;26;5
21;28;10
21;31;3
21;32;14
21;33;0
21;37;16
21;43;6
21;50;18
21;52;17
21;54;18
21;62;9
21;63;9
21;69;6
21;73;18
21;74;6
21;86;23
21;87;20
21;88;10
21;91;4
21;93;12
21;95;23
21;96;8
21;99;11
21;100;25
21;102;1
21;104;14
21;106;22
21;108;26
21;109;15
21;110;15
21;112;13
21;115;7
21;117;27
21;118;14
21;119;15
21;120;12
21;121;26
21;123;7
21;126;8
21;128;15
21;129;11
21;131;14
21;134;8
21;137;14
21;141;24
21;142;27
21;146;14
21;156;19
21;162;6
21;167;11
21;170;16
21;171;24
21;177;3
21;178;25
21;181;11
21;183;26
21;184;6
21;189;14
21;192;27
21;193;17
21;195;21
21;196;12
21;199;11
21;202;20
21;204;11
21;205;24
21;206;20
21;210;27
21;212;23
21;215;7
21;218;16
21;222;25
21;223;23
21;226;17
21;233;14
21;236;26
21;237;6
21;239;26
21;245;17
21;254;4
21;255;27
21;259;24
21;260;4
21;265;14
21;266;7
21;267;22
21;271;0
21;273;8
21;275;3
21;276;2
21;277;3
21;278;6
21;281;12
21;282;26
21;286;7
21;290;1
22;26;23
22;29;5
22;32;20
22;39;25
22;43;26
22;44;21
22;48;13
22;55;21
22;56;25
22;58;9
22;59;2
22;61;16
22;62;20
22;63;11
22;69;9
22;70;27
22;71;20
22;72;2
22;92;7
22;93;3
22;103;26
22;105;12
22;106;15
22;110;0
22;111;24
22;112;9
22;118;10
22;119;1
22;121;1
22;130;15
22;131;23
22;132;26
22;133;10
22;135;26
22;142;12
22;150;22
22;152;16
22;155;16
22;158;15
22;168;10
22;169;0
22;171;0
22;173;22
22;177;16
22;178;7
22;183;26
22;184;18
22;185;23
22;193;8
22;195;11
22;198;0
22;199;20
22;201;27
22;202;0
22;207;1
22;210;11
22;211;22
22;214;4
22;225;19
22;226;2
22;227;1
22;231;24
22;232;8
22;234;1
22;236;12
22;237;4
22;240;10
22;243;26
22;247;21
22;250;17
22;253;1
22;254;12
22;255;13
22;257;20
22;269;8
22;272;11
22;274;19
22;277;9
22;279;5
22;280;3
22;281;12
22;282;0
22;284;11
22;291;13
22;294;12
22;296;18
22;297;11
23;24;10
23;25;3
23;27;3
23;28;20
23;29;21
23;30;21
23;32;22
23;40;21
23;41;7
23;42;6
23;50;1
23;54;15
23;57;26
23;60;20
23;63;14
23;65;8
23;66;18
23;68;9
23;72;21
23;74;23
23;76;18
23;77;12
23;81;22
23;83;15
23;85;20
23;86;11
23;95;26
23;102;21
23;105;4
23;107;20
23;108;15
23;115;18
23;117;19
23;121;13
23;122;5
23;130;16
23;131;12
23;140;4
23;143;27
23;145;2
23;146;9
23;152;7
23;164;21
23;167;12
23;173;11
23;177;21
23;179;12
23;180;10
23;182;5
23;185;1
23;189;23
23;193;17
23;195;25
23;197;18
23;202;4
23;205;0
23;209;21
23;217;7
23;218;8
23;221;27
23;222;21
23;224;11
23;226;17
23;235;15
23;237;19
23;238;14
23;247;24
23;252;21
23;268;18
23;270;27
23;274;18
23;275;1
23;282;13
23;288;3
23;294;24
23;295;16
23;296;6
24;27;15
24;29;24
24;33;1
24;34;25
24;35;14
24;39;14
24;40;12
24;41;15
24;48;19
24;53;2
24;57;19
24;59;23
24;66;25
24;67;9
24;68;16
24;74;11
24;75;13
24;77;18
24;78;4
24;79;10
24;83;16
24;92;6
24;95;20
24;98;1
24;101;16
24;105;4
24;112;6
24;117;13
24;124;3
24;125;16
24;129;4
24;132;15
24;133;23
24;137;12
24;139;25
24;140;21
24;144;11
24;151;8
24;153;0
24;159;23
24;160;15
24;161;24
24;163;15
24;164;4
24;165;13
24;168;16
24;171;16
24;176;27
24;179;11
24;180;20
24;186;16
24;188;19
24;189;21
24;190;14
24;194;23
24;195;20
24;196;19
24;199;15
24;200;25
24;204;2
24;206;7
24;207;11
24;208;3
24;216;9
24;219;23
24;221;25
24;222;6
24;226;10
24;228;9
24;233;6
24;234;5
24;245;9
24;249;14
24;250;22
24;251;26
24;254;5
24;257;1
24;258;19
24;260;8
24;263;16
24;264;3
24;266;12
24;267;7
24;273;10
24;274;20
24;279;10
24;281;24
24;285;12
24;286;27
24;287;24
24;290;23
24;294;23
24;296;26
24;297;8
25;27;4
25;28;16
25;34;26
25;35;19
25;42;14
25;47;8
25;49;11
25;54;26
25;57;11
25;61;14
25;64;18
25;66;25
25;68;23
25;69;25
25;70;16
25;71;14
25;74;22
25;78;6
25;92;6
25;96;14
25;98;11
25;100;4
25;101;0
25;105;25
25;106;13
25;108;19
25;109;26
25;111;26
25;113;3
25;118;22
25;120;10
25;122;26
25;126;27
25;129;16
25;132;16
25;141;14
25;143;25
25;145;1
25;147;22
25;148;27
25;154;11
25;163;17
25;164;0
25;166;12
25;176;8
25;178;19
25;181;8
25;182;1
25;186;9
25;193;7
25;197;17
25;202;12
25;204;24
25;209;4
25;211;15
25;213;17
25;216;15
25;217;10
25;219;24
25;229;16
25;232;24
25;239;5
25;241;15
25;251;17
25;255;7
25;264;4
25;268;9
25;269;25
25;270;4
25;282;24
25;293;4
25;298;20
26;32;3
26;37;14
26;43;17
26;45;15
26;52;12
26;63;1
26;67;11
